point_id,longitude,latitude,B02,B03,B04,B08,B11,B12,NDVI,NDMI,iron_oxide_proxy,swir_ratio,MnO,label,sample_class,sample_type,location,source,source_report,NUID,page
ME/JBP/2024/PTS_32/49367,79.648,21.687,1187.0,1379.0,1317.0,2888.0,2712.0,1937.0,0.37360286712646484,0.03142857179045677,1.1095198392868042,1.400103211402893,18.66,1,authoritative_manganese_positive,PTS,Mineralization with garnet and quartz vein in granular nature,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_33/49367,79.648,21.687,1187.0,1379.0,1317.0,2888.0,2712.0,1937.0,0.37360286712646484,0.03142857179045677,1.1095198392868042,1.400103211402893,25.33,1,authoritative_manganese_positive,PTS,Mineralization with garnet and quartz vein in granular nature,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_34/49367,79.648,21.687,1187.0,1379.0,1317.0,2888.0,2712.0,1937.0,0.37360286712646484,0.03142857179045677,1.1095198392868042,1.400103211402893,24.88,1,authoritative_manganese_positive,PTS,Mineralization with garnet and quartz vein in granular nature,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_35/49367,79.648,21.687,1187.0,1379.0,1317.0,2888.0,2712.0,1937.0,0.37360286712646484,0.03142857179045677,1.1095198392868042,1.400103211402893,31.96,1,authoritative_manganese_positive,PTS,Mineralization with garnet and quartz vein in granular nature,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_36/49367,79.635,21.697,1321.0,1472.0,1533.0,2915.0,3020.0,2212.0,0.3107014298439026,-0.017691658809781075,1.1604844331741333,1.365280270576477,31.46,1,authoritative_manganese_positive,PTS,Mineralization intermixed with quartz and reddish and yellowish material,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_37/49367,79.635,21.697,1321.0,1472.0,1533.0,2915.0,3020.0,2212.0,0.3107014298439026,-0.017691658809781075,1.1604844331741333,1.365280270576477,25.42,1,authoritative_manganese_positive,PTS,Mineralization intermixed with quartz and reddish and yellowish material,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_38/49367,79.635,21.697,1321.0,1472.0,1533.0,2915.0,3020.0,2212.0,0.3107014298439026,-0.017691658809781075,1.1604844331741333,1.365280270576477,36.74,1,authoritative_manganese_positive,PTS,Mineralization intermixed with quartz and reddish and yellowish material,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_39/49367,79.635,21.697,1321.0,1472.0,1533.0,2915.0,3020.0,2212.0,0.3107014298439026,-0.017691658809781075,1.1604844331741333,1.365280270576477,29.84,1,authoritative_manganese_positive,PTS,Mineralization intermixed with quartz and reddish and yellowish material,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_40/49367,79.635,21.697,1321.0,1472.0,1533.0,2915.0,3020.0,2212.0,0.3107014298439026,-0.017691658809781075,1.1604844331741333,1.365280270576477,18.1,1,authoritative_manganese_positive,PTS,Matelic lusture heavy inter mixed with quartz and garnet,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_41/49367,79.635,21.697,1321.0,1472.0,1533.0,2915.0,3020.0,2212.0,0.3107014298439026,-0.017691658809781075,1.1604844331741333,1.365280270576477,17.36,1,authoritative_manganese_positive,PTS,Mineralization with pinkish color rock intruded by pegatite,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_42/49367,79.657,21.689,1407.0,1607.0,1816.0,3039.0,3823.0,2826.0,0.25190526247024536,-0.11425240337848663,1.290689468383789,1.3527954816818237,10.05,1,authoritative_manganese_positive,PTS,Mineralization intermixed with quartz and yellowish material,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_43/49367,79.657,21.689,1407.0,1607.0,1816.0,3039.0,3823.0,2826.0,0.25190526247024536,-0.11425240337848663,1.290689468383789,1.3527954816818237,11.27,1,authoritative_manganese_positive,PTS,Mineralization is heavy granular mixed with quartz and garnet,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_44/49367,79.657,21.689,1407.0,1607.0,1816.0,3039.0,3823.0,2826.0,0.25190526247024536,-0.11425240337848663,1.290689468383789,1.3527954816818237,11.92,1,authoritative_manganese_positive,PTS,Granular in nature intermixed with quartz,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_45/49367,79.657,21.689,1407.0,1607.0,1816.0,3039.0,3823.0,2826.0,0.25190526247024536,-0.11425240337848663,1.290689468383789,1.3527954816818237,5.46,1,authoritative_manganese_positive,PTS,Granular in nature intermixed with quartz and pinkish material,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_46/49367,79.657,21.689,1407.0,1607.0,1816.0,3039.0,3823.0,2826.0,0.25190526247024536,-0.11425240337848663,1.290689468383789,1.3527954816818237,26.08,1,authoritative_manganese_positive,PTS,Granular in nature intermixed with quartz and pinkish material,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_47/49367,79.691,21.684,1216.0,1364.0,1357.0,2807.0,2988.0,2154.0,0.34822285175323486,-0.03123382292687893,1.1159539222717285,1.3871866464614868,13.2,1,authoritative_manganese_positive,PTS,Mineralization with dark color material in schistose rock with Mn ore debries,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_48/49367,79.691,21.684,1216.0,1364.0,1357.0,2807.0,2988.0,2154.0,0.34822285175323486,-0.03123382292687893,1.1159539222717285,1.3871866464614868,12.04,1,authoritative_manganese_positive,PTS,Mineralization with dark color material in schistose rock with Mn ore debries,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_49/49367,79.691,21.684,1216.0,1364.0,1357.0,2807.0,2988.0,2154.0,0.34822285175323486,-0.03123382292687893,1.1159539222717285,1.3871866464614868,2.87,1,authoritative_manganese_positive,PTS,Mineralization with dark color material in schistose rock with Mn ore debries,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PTS_50/49367,79.691,21.684,1216.0,1364.0,1357.0,2807.0,2988.0,2154.0,0.34822285175323486,-0.03123382292687893,1.1159539222717285,1.3871866464614868,3.22,1,authoritative_manganese_positive,PTS,Mineralization with dark color material in schistose rock with Mn ore debries,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,124
ME/JBP/2024/PCS_01/49367,79.636,21.681,1207.0,1302.0,1280.0,2995.0,2568.0,1789.0,0.4011695981025696,0.07675714790821075,1.0604804754257202,1.4354387521743774,3.15,1,authoritative_manganese_positive,PCS,Schistose rock hosting mineralization,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2024/PCS_02/49367,79.634,21.681,1173.0,1338.0,1292.0,2928.0,2678.0,1901.0,0.38767772912979126,0.04459507763385773,1.1014492511749268,1.408732295036316,0.34,1,authoritative_manganese_positive,PCS,Biotite gneiss without mineralization,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2024/PCS_03/49367,79.646,21.697,1555.0,1819.0,2215.0,3446.0,4206.0,3233.0,0.2174527496099472,-0.0993204414844513,1.4244372844696045,1.3009588718414307,1.37,1,authoritative_manganese_positive,PCS,Mica schist rock hosting mineralization,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2024/PCS_05/49367,79.63,21.667,1211.0,1349.0,1355.0,2764.0,2629.0,1951.0,0.34207332134246826,0.025032449513673782,1.1189099550247192,1.3475141525268555,0.53,1,authoritative_manganese_positive,PCS,Garnet bearing quartz mica schist,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2024/PCS_06/49367,79.631,21.666,1250.0,1361.0,1376.0,2712.0,2806.0,2076.0,0.32681018114089966,-0.01703515835106373,1.1008000373840332,1.3516377210617065,17.48,1,authoritative_manganese_positive,PCS,Garnet rich rock with mineralization,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2024/PCS_07/49367,79.652,21.69,1262.0,1450.0,1476.0,2859.0,2945.0,2128.0,0.31903114914894104,-0.014817367307841778,1.169572114944458,1.3839285373687744,0.61,1,authoritative_manganese_positive,PCS,Reddiesh pink rock,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2024/PCS_08/49367,79.655,21.715,1345.0,1529.0,1748.0,2748.0,3584.0,2749.0,0.22241993248462677,-0.1320277899503708,1.2996282577514648,1.3037468194961548,0.09,1,authoritative_manganese_positive,PCS,White to dull white color rock crystaline in nature,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2024/PCS_09/49367,79.657,21.676,1270.0,1447.0,1479.0,2966.0,2954.0,2163.0,0.3345331847667694,0.002027027076110244,1.1645668745040894,1.365695834159851,0.18,1,authoritative_manganese_positive,PCS,Light to khakee green color Qtz carbonate rock,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2024/PCS_10/49367,79.634,21.742,1468.0,1732.0,1979.0,3495.0,3622.0,2573.0,0.276945561170578,-0.01784459687769413,1.3480926752090454,1.4076952934265137,0.12,1,authoritative_manganese_positive,PCS,Pink to white carbonate rock,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_1/46856,79.678,21.701,1581.0,1962.0,2145.0,3096.0,3490.0,2623.0,0.18145392835140228,-0.05982387065887451,1.3567363023757935,1.3305375576019287,,1,authoritative_manganese_positive,PS,Mineralization associated with quartzofeldspathic rock hosted within schist,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_2/49367,79.649,21.71,1524.0,1878.0,2138.0,3618.0,4025.0,2995.0,0.2571229934692383,-0.05325134098529816,1.4028871059417725,1.3439065217971802,,1,authoritative_manganese_positive,PS,Mineralization associated with quartz and light pinkish feldspar,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_3/49367,79.638,21.706,1412.0,1599.0,1873.0,2907.0,3953.0,3079.0,0.21631799638271332,-0.15247812867164612,1.3264873027801514,1.2838584184646606,,1,authoritative_manganese_positive,PS,Mineralization associated with quartz vein along fracture,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_4/49367,79.682,21.729,1669.0,1881.0,2272.0,3348.0,4414.0,3566.0,0.1914590746164322,-0.13733573257923126,1.361294150352478,1.237801432609558,,1,authoritative_manganese_positive,PS,Minerlization is intermixed with quartzpfeldspathic rock yellowish coloured,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_6/49367,79.703,21.738,1455.0,1648.0,1863.0,3373.0,3912.0,2872.0,0.28838807344436646,-0.07398764789104462,1.2804123163223267,1.3621169328689575,,1,authoritative_manganese_positive,PS,Quartz vein comprising quartz and some greenish coloured mineral,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_7/49367,79.638,21.665,1199.0,1430.0,1362.0,2797.0,2870.0,2069.0,0.3450348675251007,-0.012881595641374588,1.1359466314315796,1.3871434926986694,,1,authoritative_manganese_positive,PS,"Garnet and quartz rich greenish rock, gondite??",Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_8/49367,79.678,21.684,1239.0,1425.0,1480.0,2711.0,3173.0,2344.0,0.2937246561050415,-0.07851801812648773,1.1945116519927979,1.3536689281463623,,1,authoritative_manganese_positive,PS,Garnet rich manganese mineralization,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_9/49367,79.74,21.717,1245.0,1469.0,1451.0,3095.0,3181.0,2285.0,0.36163660883903503,-0.013702995143830776,1.1654618978500366,1.392122507095337,,1,authoritative_manganese_positive,PS,Banded manganese mineralization,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_10/49367,79.692,21.703,1239.0,1384.0,1373.0,3136.0,2603.0,1923.0,0.3909958004951477,0.09287331998348236,1.1081517934799194,1.353614091873169,,1,authoritative_manganese_positive,PS,Quartz-mica-schist sheared in nature,Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_11/49367,79.69,21.703,1239.0,1415.0,1438.0,2896.0,3238.0,2370.0,0.3364097774028778,-0.05575481057167053,1.1606134176254272,1.3662446737289429,,1,authoritative_manganese_positive,PS,"Garnet and quartz rich greenish rock, gondite??",Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
ME/JBP/2023/PS_12/49367,79.646,21.696,1349.0,1548.0,1716.0,3121.0,3478.0,2588.0,0.29046928882598877,-0.054099105298519135,1.2720533609390259,1.3438949584960938,,1,authoritative_manganese_positive,PS,"Remobilized Mn ore, Quartz+garnet and Mn mineralization",Geological Survey of India (GSI) / NGDR/Bhu-Chayan; NUID 49367,20260724162936.935_CR_Final_Report_49367_2024_25_JBP.pdf,49367,125
